"country","year","life_expectancy","population","income","four_regions"
"United Kingdom",1828,42,18100000,3560,"europe"
"United Kingdom",1829,41.6,18300000,3550,"europe"
"United Kingdom",1830,43,18500000,3660,"europe"
"United Kingdom",1831,40.8,18800000,3650,"europe"
"United Kingdom",1832,40.2,19000000,3720,"europe"
"United Kingdom",1833,41.4,19200000,3710,"europe"
"United Kingdom",1834,40.8,19500000,3750,"europe"
"United Kingdom",1835,41.1,19700000,3980,"europe"
"United Kingdom",1836,41.4,19900000,4060,"europe"
"United Kingdom",1837,40.2,20100000,3980,"europe"
"United Kingdom",1838,40.3,20400000,4090,"europe"
"United Kingdom",1839,40.9,20500000,4010,"europe"
"United Kingdom",1840,39.9,20700000,4150,"europe"
"United Kingdom",1841,41.7,20900000,4020,"europe"
"United Kingdom",1842,41.4,21100000,3930,"europe"
"United Kingdom",1843,41.9,21300000,4080,"europe"
"United Kingdom",1844,41.5,21500000,4380,"europe"
"United Kingdom",1845,42.6,21600000,4530,"europe"
"United Kingdom",1846,40,21800000,4480,"europe"
"United Kingdom",1847,38.3,22000000,4370,"europe"
"United Kingdom",1848,39.5,22200000,4510,"europe"
"United Kingdom",1849,37.4,22400000,4570,"europe"
"United Kingdom",1850,42.8,22600000,4480,"europe"
"United Kingdom",1851,41.4,22800000,4630,"europe"
"United Kingdom",1852,40.9,23000000,4780,"europe"
"United Kingdom",1853,40.6,23200000,4900,"europe"
"United Kingdom",1854,39.3,23400000,5080,"europe"
"United Kingdom",1855,41,23600000,4910,"europe"
"United Kingdom",1856,43.3,23900000,5190,"europe"
"United Kingdom",1857,41.9,24100000,5190,"europe"
"United Kingdom",1858,40,24300000,5050,"europe"
"United Kingdom",1859,40.8,24500000,5210,"europe"
"United Kingdom",1860,43,24800000,5270,"europe"
"United Kingdom",1861,42.4,25000000,5200,"europe"
"United Kingdom",1862,42.5,25300000,4930,"europe"
"United Kingdom",1863,40.4,25600000,5350,"europe"
"United Kingdom",1864,40,25900000,5440,"europe"
"United Kingdom",1865,40.6,26200000,5520,"europe"
"United Kingdom",1866,40.4,26500000,5650,"europe"
"United Kingdom",1867,42.6,26700000,5620,"europe"
"United Kingdom",1868,42,27000000,5840,"europe"
"United Kingdom",1869,41.7,27300000,5840,"europe"
"United Kingdom",1870,41,27700000,6040,"europe"
"United Kingdom",1871,41.3,28000000,6310,"europe"
"United Kingdom",1872,42.9,28300000,6270,"europe"
"United Kingdom",1873,43.8,28600000,6270,"europe"
"United Kingdom",1874,42.1,28900000,6450,"europe"
"United Kingdom",1875,41.9,29200000,6460,"europe"
"United Kingdom",1876,43.7,29500000,6440,"europe"
"United Kingdom",1877,44.7,29900000,6410,"europe"
"United Kingdom",1878,43,30200000,6360,"europe"
"United Kingdom",1879,44.3,30500000,6170,"europe"
"United Kingdom",1880,43.8,30800000,6550,"europe"
"United Kingdom",1881,46.1,31200000,6630,"europe"
"United Kingdom",1882,44.9,31500000,6690,"europe"
"United Kingdom",1883,45.1,31900000,6850,"europe"
"United Kingdom",1884,44.8,32200000,6730,"europe"
"United Kingdom",1885,45.8,32500000,6630,"europe"
"United Kingdom",1886,45.3,32900000,6620,"europe"
"United Kingdom",1887,45.6,33200000,6830,"europe"
"United Kingdom",1888,46.8,33500000,6990,"europe"
"United Kingdom",1889,46.3,33900000,7160,"europe"
"United Kingdom",1890,44.7,34200000,7170,"europe"
"United Kingdom",1891,44.3,34600000,7270,"europe"
"United Kingdom",1892,45.5,34900000,7070,"europe"
"United Kingdom",1893,44.9,35300000,6960,"europe"
"United Kingdom",1894,48.3,35700000,7210,"europe"
"United Kingdom",1895,45.7,36100000,7380,"europe"
"United Kingdom",1896,47.4,36400000,7630,"europe"
"United Kingdom",1897,47.2,36800000,7640,"europe"
"United Kingdom",1898,47,37200000,7900,"europe"
"United Kingdom",1899,46.1,37600000,8110,"europe"
"United Kingdom",1900,46.3,38000000,8010,"europe"
"United Kingdom",1901,47.9,38400000,8100,"europe"
"United Kingdom",1902,49,38800000,8160,"europe"
"United Kingdom",1903,50.4,39200000,8010,"europe"
"United Kingdom",1904,49.1,39500000,8040,"europe"
"United Kingdom",1905,50.8,39900000,8200,"europe"
"United Kingdom",1906,50.5,40300000,8340,"europe"
"United Kingdom",1907,51.4,40700000,8420,"europe"
"United Kingdom",1908,51.8,41100000,8040,"europe"
"United Kingdom",1909,52.5,41500000,8160,"europe"
"United Kingdom",1910,53.9,41800000,8300,"europe"
"United Kingdom",1911,51.5,42200000,8490,"europe"
"United Kingdom",1912,54.5,42400000,8560,"europe"
"United Kingdom",1913,53.8,42700000,8850,"europe"
"United Kingdom",1914,51.9,43000000,8930,"europe"
"United Kingdom",1915,48.1,43300000,9330,"europe"
"United Kingdom",1916,47.7,43500000,9370,"europe"
"United Kingdom",1917,45.5,43600000,9270,"europe"
"United Kingdom",1918,40.4,43600000,9430,"europe"
"United Kingdom",1919,54.1,43600000,8680,"europe"
"United Kingdom",1920,56.5,43800000,8310,"europe"
"United Kingdom",1921,58.3,44100000,7420,"europe"
"United Kingdom",1922,57.1,44400000,7730,"europe"
"United Kingdom",1923,59.3,44700000,7890,"europe"
"United Kingdom",1924,58.1,44900000,8180,"europe"
"United Kingdom",1925,58.4,45200000,8410,"europe"
"United Kingdom",1926,59.6,45300000,8090,"europe"
"United Kingdom",1927,59,45500000,8650,"europe"
"United Kingdom",1928,59.9,45600000,8670,"europe"
"United Kingdom",1929,57.6,45800000,8870,"europe"
"United Kingdom",1930,60.8,46000000,8730,"europe"
"United Kingdom",1931,60,46200000,8270,"europe"
"United Kingdom",1932,60.5,46400000,8200,"europe"
"United Kingdom",1933,60.6,46600000,8410,"europe"
"United Kingdom",1934,61.3,46800000,8850,"europe"
"United Kingdom",1935,62,47000000,9120,"europe"
"United Kingdom",1936,61.8,47200000,9480,"europe"
"United Kingdom",1937,61.8,47400000,9750,"europe"
"United Kingdom",1938,63.2,47700000,9760,"europe"
"United Kingdom",1939,63.6,48000000,10100,"europe"
"United Kingdom",1940,60.9,48200000,11000,"europe"
"United Kingdom",1941,61.3,48400000,11900,"europe"
"United Kingdom",1942,63.9,48600000,12000,"europe"
"United Kingdom",1943,63.9,48800000,12100,"europe"
"United Kingdom",1944,64.8,49100000,11500,"europe"
"United Kingdom",1945,65.7,49200000,10900,"europe"
"United Kingdom",1946,66.4,49400000,10700,"europe"
"United Kingdom",1947,66.3,49700000,10500,"europe"
"United Kingdom",1948,68.4,50000000,10700,"europe"
"United Kingdom",1949,68.1,50400000,10900,"europe"
"United Kingdom",1950,68.6,50600000,11200,"europe"
"United Kingdom",1951,68.2,50600000,11500,"europe"
"United Kingdom",1952,69.5,50700000,11400,"europe"
"United Kingdom",1953,69.7,50800000,11800,"europe"
"United Kingdom",1954,70.1,50900000,12200,"europe"
"United Kingdom",1955,70.1,51100000,12600,"europe"
"United Kingdom",1956,70.3,51300000,12700,"europe"
"United Kingdom",1957,70.5,51600000,12800,"europe"
"United Kingdom",1958,70.6,51800000,12800,"europe"
"United Kingdom",1959,70.7,52100000,13200,"europe"
"United Kingdom",1960,71,52400000,13800,"europe"
"United Kingdom",1961,70.7,52800000,14000,"europe"
"United Kingdom",1962,70.8,53200000,14000,"europe"
"United Kingdom",1963,70.7,53600000,14500,"europe"
"United Kingdom",1964,71.5,53900000,15200,"europe"
"United Kingdom",1965,71.5,54300000,15400,"europe"
"United Kingdom",1966,71.4,54600000,15600,"europe"
"United Kingdom",1967,72,54900000,15900,"europe"
"United Kingdom",1968,71.6,55200000,16500,"europe"
"United Kingdom",1969,71.6,55400000,16800,"europe"
"United Kingdom",1970,71.8,55600000,17100,"europe"
"United Kingdom",1971,72,55800000,17400,"europe"
"United Kingdom",1972,72,56000000,18000,"europe"
"United Kingdom",1973,72.2,56100000,19200,"europe"
"United Kingdom",1974,72.3,56200000,19000,"europe"
"United Kingdom",1975,72.5,56200000,18900,"europe"
"United Kingdom",1976,72.7,56200000,19400,"europe"
"United Kingdom",1977,73,56300000,19900,"europe"
"United Kingdom",1978,73.1,56300000,20600,"europe"
"United Kingdom",1979,73.3,56300000,21100,"europe"
"United Kingdom",1980,73.5,56300000,20600,"europe"
"United Kingdom",1981,73.8,56300000,20400,"europe"
"United Kingdom",1982,74,56300000,20800,"europe"
"United Kingdom",1983,74.2,56300000,21600,"europe"
"United Kingdom",1984,74.5,56400000,22200,"europe"
"United Kingdom",1985,74.6,56500000,22900,"europe"
"United Kingdom",1986,74.8,56600000,23800,"europe"
"United Kingdom",1987,75,56700000,24900,"europe"
"United Kingdom",1988,75.2,56900000,26100,"europe"
"United Kingdom",1989,75.4,57000000,26600,"europe"
"United Kingdom",1990,75.7,57200000,26800,"europe"
"United Kingdom",1991,75.9,57300000,26400,"europe"
"United Kingdom",1992,76.1,57500000,26400,"europe"
"United Kingdom",1993,76.2,57700000,27000,"europe"
"United Kingdom",1994,76.5,57800000,28000,"europe"
"United Kingdom",1995,76.6,58000000,28600,"europe"
"United Kingdom",1996,76.8,58200000,29300,"europe"
"United Kingdom",1997,77.1,58300000,30100,"europe"
"United Kingdom",1998,77.3,58500000,31000,"europe"
"United Kingdom",1999,77.5,58700000,31900,"europe"
"United Kingdom",2000,77.8,59000000,33000,"europe"
"United Kingdom",2001,78,59100000,33700,"europe"
"United Kingdom",2002,78.3,59300000,34400,"europe"
"United Kingdom",2003,78.4,59600000,35400,"europe"
"United Kingdom",2004,78.8,59900000,36100,"europe"
"United Kingdom",2005,79,60300000,36900,"europe"
"United Kingdom",2006,79.3,60800000,37600,"europe"
"United Kingdom",2007,79.6,61400000,38200,"europe"
"United Kingdom",2008,79.8,62100000,37700,"europe"
"United Kingdom",2009,80.1,62700000,35800,"europe"
"United Kingdom",2010,80.3,63300000,36200,"europe"
"United Kingdom",2011,80.5,63800000,36500,"europe"
"United Kingdom",2012,80.7,64300000,36700,"europe"
"United Kingdom",2013,80.7,64600000,37100,"europe"
"United Kingdom",2014,80.8,65000000,38000,"europe"
"United Kingdom",2015,80.8,65400000,38500,"europe"
"United Kingdom",2016,80.9,65800000,38900,"europe"
"United Kingdom",2017,81,66200000,39500,"europe"
"United Kingdom",2018,81.2,66600000,40100,"europe"
"United States",1800,39.4,6800000,2130,"americas"
"United States",1801,39.4,6930000,2170,"americas"
"United States",1802,39.4,7070000,2200,"americas"
"United States",1803,39.4,7200000,2170,"americas"
"United States",1804,39.4,7340000,2170,"americas"
"United States",1805,39.4,7490000,2210,"americas"
"United States",1806,39.4,7630000,2250,"americas"
"United States",1807,39.4,7780000,2270,"americas"
"United States",1808,39.4,7930000,2110,"americas"
"United States",1809,39.4,8080000,2220,"americas"
"United States",1810,39.4,8290000,2280,"americas"
"United States",1811,39.4,8460000,2330,"americas"
"United States",1812,39.4,8640000,2290,"americas"
"United States",1813,39.4,8820000,2310,"americas"
"United States",1814,39.4,9020000,2360,"americas"
"United States",1815,39.4,9220000,2350,"americas"
"United States",1816,39.4,9430000,2250,"americas"
"United States",1817,39.4,9650000,2250,"americas"
"United States",1818,39.4,9880000,2260,"americas"
"United States",1819,39.4,10100000,2250,"americas"
"United States",1820,39.4,10400000,2240,"americas"
"United States",1821,39.4,10600000,2280,"americas"
"United States",1822,39.4,10900000,2340,"americas"
"United States",1823,39.4,11200000,2310,"americas"
"United States",1824,39.4,11500000,2380,"americas"
"United States",1825,39.4,11800000,2430,"americas"
"United States",1826,39.4,12100000,2450,"americas"
"United States",1827,39.4,12400000,2460,"americas"
"United States",1828,39.4,12800000,2460,"americas"
"United States",1829,39.4,13100000,2380,"americas"
"United States",1830,39.4,13500000,2550,"americas"
"United States",1831,39.4,13900000,2710,"americas"
"United States",1832,39.4,14300000,2810,"americas"
"United States",1833,39.4,14700000,2910,"americas"
"United States",1834,39.4,15100000,2770,"americas"
"United States",1835,39.4,15500000,2870,"americas"
"United States",1836,39.4,16000000,2910,"americas"
"United States",1837,39.4,16500000,2820,"americas"
"United States",1838,39.4,16900000,2800,"americas"
"United States",1839,39.4,17400000,2940,"americas"
"United States",1840,39.4,17900000,2790,"americas"
"United States",1841,39.4,18500000,2730,"americas"
"United States",1842,39.4,19000000,2710,"americas"
"United States",1843,39.4,19600000,2750,"americas"
"United States",1844,39.4,20200000,2900,"americas"
"United States",1845,39.4,20800000,2950,"americas"
"United States",1846,39.4,21400000,2970,"americas"
"United States",1847,39.4,22100000,3050,"americas"
"United States",1848,39.4,22700000,3130,"americas"
"United States",1849,39.4,23400000,3040,"americas"
"United States",1850,39.4,24100000,3060,"americas"
"United States",1851,39.4,24900000,3180,"americas"
"United States",1852,39.4,25600000,3350,"americas"
"United States",1853,39.4,26400000,3570,"americas"
"United States",1854,39.4,27100000,3580,"americas"
"United States",1855,39.4,27900000,3510,"americas"
"United States",1856,39.4,28700000,3580,"americas"
"United States",1857,39.4,29500000,3500,"americas"
"United States",1858,39.4,30300000,3520,"americas"
"United States",1859,39.4,31100000,3620,"americas"
"United States",1860,39.4,32000000,3710,"americas"
"United States",1861,38,32800000,3640,"americas"
"United States",1862,34.5,33700000,3750,"americas"
"United States",1863,34,34500000,3990,"americas"
"United States",1864,31,35400000,4130,"americas"
"United States",1865,38,36300000,3910,"americas"
"United States",1866,39.4,37200000,3880,"americas"
"United States",1867,39.4,38100000,4010,"americas"
"United States",1868,39.4,39000000,4060,"americas"
"United States",1869,39.4,40000000,4170,"americas"
"United States",1870,39.4,40900000,4060,"americas"
"United States",1871,39.4,41900000,4150,"americas"
"United States",1872,39.4,42900000,4220,"americas"
"United States",1873,39.4,43800000,4320,"americas"
"United States",1874,39.4,44800000,4190,"americas"
"United States",1875,39.4,45900000,4310,"americas"
"United States",1876,39.4,46900000,4270,"americas"
"United States",1877,39.4,47900000,4310,"americas"
"United States",1878,39.4,49100000,4390,"americas"
"United States",1879,39.4,50200000,4830,"americas"
"United States",1880,39.4,51400000,5290,"americas"
"United States",1881,40,52500000,5340,"americas"
"United States",1882,40.6,53700000,5550,"americas"
"United States",1883,41.1,55000000,5550,"americas"
"United States",1884,41.7,56200000,5520,"americas"
"United States",1885,42.3,57500000,5440,"americas"
"United States",1886,42.9,58800000,5480,"americas"
"United States",1887,43.5,60100000,5600,"americas"
"United States",1888,44,61400000,5460,"americas"
"United States",1889,44.6,62700000,5680,"americas"
"United States",1890,45.2,64100000,5640,"americas"
"United States",1891,45.6,65400000,5770,"americas"
"United States",1892,45.9,66700000,6200,"americas"
"United States",1893,46.3,68100000,5790,"americas"
"United States",1894,46.7,69400000,5520,"americas"
"United States",1895,47.1,70700000,6070,"americas"
"United States",1896,47.4,72100000,5830,"americas"
"United States",1897,47.8,73500000,6280,"americas"
"United States",1898,48.2,74900000,6300,"americas"
"United States",1899,48.5,76300000,6750,"americas"
"United States",1900,48.9,77800000,6820,"americas"
"United States",1901,49.3,79300000,7440,"americas"
"United States",1902,50.5,80700000,7370,"americas"
"United States",1903,50.6,82300000,7590,"americas"
"United States",1904,49.6,83900000,7350,"americas"
"United States",1905,50.3,85500000,7740,"americas"
"United States",1906,50.1,87200000,8470,"americas"
"United States",1907,50.2,88800000,8450,"americas"
"United States",1908,51.9,90600000,7610,"americas"
"United States",1909,52.8,92400000,8370,"americas"
"United States",1910,51.8,94100000,8280,"americas"
"United States",1911,53.4,95900000,8410,"americas"
"United States",1912,54.1,97500000,8660,"americas"
"United States",1913,53.5,99300000,8820,"americas"
"United States",1914,54.6,101000000,7980,"americas"
"United States",1915,55.1,103000000,8080,"americas"
"United States",1916,54.2,104000000,9060,"americas"
"United States",1917,54,106000000,8700,"americas"
"United States",1918,47.2,107000000,9370,"americas"
"United States",1919,55.3,108000000,9400,"americas"
"United States",1920,55.4,109000000,9180,"americas"
"United States",1921,58.2,111000000,8790,"americas"
"United States",1922,58.1,113000000,9130,"americas"
"United States",1923,57.5,115000000,10100,"americas"
"United States",1924,58.5,117000000,10200,"americas"
"United States",1925,58.5,118000000,10300,"americas"
"United States",1926,57.9,120000000,10800,"americas"
"United States",1927,59.4,122000000,10800,"americas"
"United States",1928,58.3,123000000,10700,"americas"
"United States",1929,58.5,125000000,11300,"americas"
"United States",1930,59.6,126000000,10100,"americas"
"United States",1931,60.3,127000000,9270,"americas"
"United States",1932,61,128000000,7990,"americas"
"United States",1933,60.9,129000000,7770,"americas"
"United States",1934,60.3,129000000,8310,"americas"
"United States",1935,60.9,130000000,8870,"americas"
"United States",1936,60.4,131000000,10100,"americas"
"United States",1937,61.1,132000000,10400,"americas"
"United States",1938,62.4,133000000,9910,"americas"
"United States",1939,63.1,134000000,10600,"americas"
"United States",1940,63.2,135000000,11300,"americas"
"United States",1941,63.8,137000000,13200,"americas"
"United States",1942,64.6,138000000,15700,"americas"
"United States",1943,64.3,140000000,18500,"americas"
"United States",1944,65.1,142000000,19800,"americas"
"United States",1945,65.6,143000000,18800,"americas"
"United States",1946,66.3,145000000,14800,"americas"
"United States",1947,66.7,147000000,14300,"americas"
"United States",1948,67.3,150000000,14500,"americas"
"United States",1949,67.6,154000000,14300,"americas"
"United States",1950,68.1,159000000,15300,"americas"
"United States",1951,68.2,161000000,16200,"americas"
"United States",1952,68.4,163000000,16500,"americas"
"United States",1953,68.7,166000000,17000,"americas"
"United States",1954,69.5,169000000,16600,"americas"
"United States",1955,69.6,172000000,17400,"americas"
"United States",1956,69.7,175000000,17400,"americas"
"United States",1957,69.4,178000000,17400,"americas"
"United States",1958,69.7,181000000,17000,"americas"
"United States",1959,69.9,184000000,17900,"americas"
"United States",1960,69.9,187000000,18100,"americas"
"United States",1961,70.3,190000000,18200,"americas"
"United States",1962,70.2,192000000,19000,"americas"
"United States",1963,70,195000000,19500,"americas"
"United States",1964,70.3,197000000,20300,"americas"
"United States",1965,70.3,200000000,21400,"americas"
"United States",1966,70.4,202000000,22500,"americas"
"United States",1967,70.7,204000000,22800,"americas"
"United States",1968,70.4,206000000,23600,"americas"
"United States",1969,70.6,208000000,24100,"americas"
"United States",1970,70.9,210000000,23900,"americas"
"United States",1971,71.1,211000000,24400,"americas"
"United States",1972,71.3,213000000,25400,"americas"
"United States",1973,71.6,215000000,26600,"americas"
"United States",1974,72,217000000,26300,"americas"
"United States",1975,72.4,219000000,25900,"americas"
"United States",1976,72.8,221000000,27000,"americas"
"United States",1977,73.2,223000000,28000,"americas"
"United States",1978,73.5,225000000,29300,"americas"
"United States",1979,73.7,228000000,30000,"americas"
"United States",1980,73.9,230000000,29600,"americas"
"United States",1981,74.2,232000000,30100,"americas"
"United States",1982,74.4,234000000,29200,"americas"
"United States",1983,74.5,236000000,30200,"americas"
"United States",1984,74.6,239000000,32100,"americas"
"United States",1985,74.7,241000000,33100,"americas"
"United States",1986,74.8,243000000,33900,"americas"
"United States",1987,74.9,245000000,34800,"americas"
"United States",1988,75,248000000,35900,"americas"
"United States",1989,75.2,250000000,36800,"americas"
"United States",1990,75.4,253000000,37100,"americas"
"United States",1991,75.5,255000000,36500,"americas"
"United States",1992,75.7,257000000,37300,"americas"
"United States",1993,75.7,260000000,37800,"americas"
"United States",1994,75.8,263000000,38900,"americas"
"United States",1995,75.9,266000000,39500,"americas"
"United States",1996,76.2,269000000,40500,"americas"
"United States",1997,76.6,272000000,41800,"americas"
"United States",1998,76.7,276000000,43200,"americas"
"United States",1999,76.8,279000000,44700,"americas"
"United States",2000,76.9,282000000,46000,"americas"
"United States",2001,77,285000000,46000,"americas"
"United States",2002,77.1,288000000,46400,"americas"
"United States",2003,77.3,290000000,47300,"americas"
"United States",2004,77.5,293000000,48600,"americas"
"United States",2005,77.7,295000000,49800,"americas"
"United States",2006,77.9,298000000,50600,"americas"
"United States",2007,78.1,301000000,51000,"americas"
"United States",2008,78.3,303000000,50400,"americas"
"United States",2009,78.6,306000000,48600,"americas"
"United States",2010,78.7,309000000,49400,"americas"
"United States",2011,78.8,311000000,49800,"americas"
"United States",2012,78.9,313000000,50500,"americas"
"United States",2013,78.9,316000000,51000,"americas"
"United States",2014,78.9,318000000,51800,"americas"
"United States",2015,78.8,320000000,52800,"americas"
"United States",2016,78.8,322000000,53300,"americas"
"United States",2017,79,324000000,54200,"americas"
"United States",2018,79.1,327000000,54900,"americas"
